refugee_id,family_size,origin_country,primary_language,education_level,skill_type,years_experience,trauma_level,aid_dependency_ratio,has_family_network,preferred_cost_level,adaptability_index
19559,5,Country_103,English,Primary,Construction,3,4,0.8,1,Medium,0.77
19560,5,Country_11,Urdu,Master,Engineering,20,3,1.0,0,Medium,0.68
19561,1,Country_117,Urdu,None,Teaching,15,4,0.81,0,Medium,0.18
19562,7,Country_85,Dari,Bachelor,Teaching,19,2,0.41,1,Low,0.02
19563,5,Country_100,Urdu,None,IT,2,1,0.01,1,Low,0.74
19564,1,Country_17,French,Secondary,Logistics,0,4,0.8,0,High,0.27
19565,8,Country_81,English,None,Teaching,1,3,0.9,0,Low,0.64
19566,6,Country_88,Arabic,None,Agriculture,3,1,0.08,0,Low,0.89
19567,5,Country_116,Arabic,Bachelor,Healthcare,4,5,0.46,0,Medium,0.2
19568,1,Country_50,French,None,Plumbing,6,2,0.3,1,Medium,0.01
19569,1,Country_72,French,Primary,Construction,18,3,0.79,0,High,0.14
19570,7,Country_6,French,None,Logistics,19,3,0.02,0,High,0.91
19571,4,Country_16,Spanish,Bachelor,Agriculture,8,4,0.48,0,High,0.89
19572,1,Country_92,Arabic,Primary,Plumbing,14,4,0.34,1,Medium,0.99
19573,1,Country_116,Swahili,Secondary,Plumbing,18,5,0.2,1,Medium,0.92
19574,5,Country_65,Arabic,None,Engineering,0,1,0.27,0,Low,0.18
19575,7,Country_75,Arabic,Primary,Engineering,15,4,0.1,1,Low,0.02
19576,8,Country_79,Dari,Bachelor,Construction,15,2,0.47,1,High,0.37
19577,3,Country_9,Dari,None,Engineering,24,3,0.73,0,Medium,0.22
19578,6,Country_80,Urdu,Bachelor,Retail,6,4,0.52,0,Medium,0.1
19579,6,Country_107,English,Master,Healthcare,13,5,0.17,0,High,0.9
19580,6,Country_102,Arabic,Secondary,Carpentry,25,4,0.5,1,High,0.23
19581,6,Country_97,Dari,Secondary,Plumbing,25,5,0.11,0,Low,0.77
19582,8,Country_74,Urdu,Secondary,Agriculture,4,5,0.29,0,High,0.59
19583,7,Country_104,Spanish,None,Agriculture,22,3,0.48,0,High,0.91
19584,3,Country_14,French,Bachelor,Logistics,3,3,0.11,1,Medium,0.78
19585,5,Country_88,Arabic,None,Agriculture,8,5,0.69,1,High,0.22
19586,1,Country_69,French,Master,Construction,16,2,0.03,0,High,0.38
19587,8,Country_61,Swahili,Secondary,IT,2,4,0.2,1,Medium,0.18
19588,4,Country_26,French,Bachelor,Construction,18,2,0.05,1,Low,0.4
19589,1,Country_7,Dari,Primary,Retail,14,1,0.64,0,Low,0.27
19590,5,Country_118,French,None,Healthcare,2,5,0.12,1,Medium,0.85
19591,2,Country_41,Urdu,Secondary,Teaching,8,5,0.65,0,Low,0.62
19592,8,Country_24,Swahili,Master,Agriculture,0,1,0.88,0,Low,0.16
19593,4,Country_15,Dari,None,Healthcare,18,1,0.88,1,High,0.06
19594,1,Country_4,English,Secondary,Construction,5,2,0.95,0,Medium,0.14
19595,7,Country_13,Urdu,None,Agriculture,7,2,0.99,0,Medium,0.18
19596,3,Country_2,Arabic,Bachelor,Engineering,18,3,0.79,1,Low,0.25
19597,8,Country_51,English,Bachelor,Healthcare,2,2,0.24,1,High,0.32
19598,3,Country_95,Dari,Master,IT,23,5,0.8,0,High,0.55
19599,4,Country_41,English,Bachelor,Engineering,8,2,0.47,0,Low,0.67
19600,8,Country_63,Dari,Primary,IT,17,1,0.97,0,High,0.73
19601,7,Country_109,Swahili,Secondary,IT,1,5,0.5,1,Medium,0.57
19602,3,Country_24,Arabic,Primary,Healthcare,17,2,0.18,1,Medium,0.61
19603,4,Country_17,Dari,Primary,Construction,24,5,0.21,0,Low,0.74
19604,1,Country_115,French,None,IT,4,3,0.83,1,Low,0.22
19605,2,Country_25,Urdu,None,Engineering,21,2,0.25,0,High,0.7
19606,2,Country_101,English,Bachelor,Healthcare,7,2,0.79,0,High,0.63
19607,8,Country_102,English,None,Healthcare,4,4,0.78,1,High,0.3
19608,5,Country_38,Urdu,Primary,Plumbing,21,4,0.9,1,High,0.02
19609,6,Country_120,English,None,Healthcare,11,4,0.87,1,Medium,0.49
19610,2,Country_63,Spanish,Bachelor,Plumbing,15,5,0.82,1,Low,0.93
19611,6,Country_86,Dari,Primary,Carpentry,3,2,0.94,0,Medium,0.34
19612,8,Country_91,Urdu,Secondary,Engineering,5,2,0.4,0,Low,0.27
19613,5,Country_54,Arabic,Primary,Logistics,22,2,0.6,1,Medium,0.3
19614,3,Country_14,Arabic,Bachelor,Logistics,6,1,0.2,0,High,0.38
19615,5,Country_8,Urdu,Secondary,Logistics,6,1,0.91,0,Medium,0.0
19616,1,Country_64,Spanish,Bachelor,IT,11,1,0.81,0,Low,0.46
19617,2,Country_51,Spanish,Primary,Agriculture,20,5,0.07,0,Low,0.89
19618,4,Country_105,Dari,Primary,Logistics,25,4,0.35,1,High,0.1
19619,3,Country_39,Arabic,Secondary,Teaching,21,1,0.61,1,High,0.69
19620,3,Country_78,English,Primary,Carpentry,11,3,0.79,0,High,0.54
19621,1,Country_21,Dari,Bachelor,Construction,19,4,0.56,0,Medium,0.99
19622,6,Country_72,Spanish,Bachelor,Plumbing,14,5,0.39,1,High,1.0
19623,6,Country_56,Urdu,Master,Retail,11,4,0.95,0,Medium,0.61
19624,3,Country_118,Swahili,None,Engineering,0,3,0.22,0,Medium,0.43
19625,6,Country_13,Dari,None,Retail,9,2,0.42,0,Low,0.81
19626,1,Country_23,Spanish,None,Plumbing,20,3,0.35,1,High,0.71
19627,5,Country_59,French,Primary,Carpentry,6,5,0.68,1,High,0.89
19628,4,Country_5,English,Bachelor,Agriculture,4,2,0.4,0,Medium,0.41
19629,3,Country_111,Arabic,Secondary,Agriculture,20,5,0.5,1,Low,0.4
19630,8,Country_33,French,Secondary,Healthcare,10,4,0.39,0,Low,0.85
19631,5,Country_66,Urdu,Master,Teaching,15,4,0.98,0,Low,0.18
19632,8,Country_25,French,Master,Plumbing,16,2,0.05,0,Medium,0.04
19633,8,Country_99,Arabic,Primary,Carpentry,17,2,0.78,0,Low,0.49
19634,7,Country_24,Dari,Bachelor,Plumbing,5,2,0.69,1,High,0.21
19635,7,Country_54,French,Secondary,Logistics,5,1,0.89,0,Medium,0.43
19636,4,Country_106,English,None,Healthcare,14,3,0.05,1,Medium,0.42
19637,4,Country_20,Dari,Secondary,Agriculture,22,4,0.76,1,Low,0.83
19638,6,Country_36,French,None,Healthcare,16,3,0.39,1,Low,0.58
19639,5,Country_53,Dari,Secondary,Logistics,6,2,0.02,1,High,0.29
19640,3,Country_55,Dari,Bachelor,Plumbing,3,4,0.31,0,Medium,0.01
19641,5,Country_110,English,Bachelor,Logistics,4,5,0.58,1,Low,0.83
19642,7,Country_88,Urdu,Secondary,Retail,11,2,0.1,1,Low,0.23
19643,2,Country_43,Swahili,Primary,Plumbing,14,1,0.25,0,Medium,0.59
19644,7,Country_10,Dari,Master,IT,11,3,0.73,1,Medium,0.25
19645,7,Country_118,Arabic,None,Construction,15,5,0.33,1,Low,0.14
19646,4,Country_40,English,Bachelor,Carpentry,13,2,0.63,1,Low,0.73
19647,7,Country_48,French,Primary,Construction,0,4,0.06,0,Low,0.16
19648,3,Country_98,Arabic,None,Plumbing,13,2,0.34,1,Medium,0.64
19649,3,Country_24,Urdu,Primary,Teaching,18,5,0.67,1,Low,0.26
19650,4,Country_11,Urdu,Primary,Retail,1,2,0.03,0,High,0.76
19651,7,Country_99,Spanish,Bachelor,Teaching,20,2,0.12,1,Medium,0.79
19652,4,Country_102,Arabic,Secondary,Teaching,2,1,1.0,0,Medium,0.96
19653,7,Country_9,Swahili,Bachelor,Logistics,2,1,0.14,0,High,0.02
19654,4,Country_48,French,None,Logistics,0,5,0.95,1,Low,0.85
19655,2,Country_69,Urdu,None,Logistics,8,5,0.94,1,Medium,0.69
19656,8,Country_88,Swahili,Bachelor,IT,21,2,0.14,0,Medium,0.78
19657,3,Country_118,Arabic,Bachelor,Logistics,6,3,0.85,1,Medium,0.31
19658,3,Country_81,Urdu,Bachelor,Retail,5,4,0.39,1,Medium,0.14
19659,4,Country_13,Arabic,None,IT,10,3,0.11,0,Medium,0.17
19660,7,Country_17,French,Master,IT,18,3,0.98,0,High,0.24
19661,5,Country_59,French,Master,Healthcare,3,1,0.14,1,Medium,0.58
19662,7,Country_2,Dari,Primary,IT,15,5,0.26,1,High,0.63
19663,2,Country_41,English,Bachelor,Retail,5,2,0.74,1,Low,0.15
19664,5,Country_89,English,None,Retail,0,2,0.0,0,High,0.4
19665,1,Country_41,English,None,Agriculture,25,4,0.56,1,High,0.25
19666,6,Country_22,Urdu,Primary,Agriculture,5,1,0.41,1,Low,0.8
19667,4,Country_114,English,None,Engineering,16,5,0.53,0,Low,0.42
19668,2,Country_53,English,Secondary,Engineering,22,5,0.96,0,Low,0.82
19669,1,Country_38,Arabic,Primary,Teaching,10,1,0.39,0,High,0.87
19670,5,Country_109,French,Secondary,Construction,9,4,0.54,0,Low,0.11
19671,2,Country_112,Dari,Bachelor,IT,22,3,0.85,1,High,0.91
19672,4,Country_76,Arabic,Master,Logistics,23,5,0.32,1,High,0.25
19673,7,Country_45,Dari,None,Construction,7,3,0.59,1,High,0.19
19674,2,Country_117,Urdu,Secondary,IT,23,4,0.15,1,High,0.98
19675,8,Country_61,Spanish,Primary,Teaching,20,4,0.57,1,Low,0.21
19676,1,Country_98,Swahili,Bachelor,Healthcare,8,4,0.81,0,Medium,0.69
19677,5,Country_91,Urdu,None,Carpentry,19,4,0.94,1,High,0.42
19678,6,Country_65,French,None,IT,5,4,0.62,0,Low,0.77
19679,5,Country_57,Swahili,Secondary,Construction,19,5,0.29,1,Medium,0.33
19680,8,Country_98,Swahili,Secondary,Engineering,13,5,0.29,1,Low,0.42
19681,7,Country_75,Swahili,Secondary,Construction,11,4,0.38,0,Low,0.09
19682,7,Country_69,English,Master,Agriculture,16,1,0.66,1,Low,0.41
19683,5,Country_21,Arabic,Bachelor,Carpentry,10,4,0.15,0,Low,0.71
19684,4,Country_19,Swahili,None,Retail,19,4,0.94,0,Medium,0.51
19685,5,Country_95,Arabic,Primary,Logistics,4,5,0.65,0,Low,0.27
19686,3,Country_98,Arabic,None,Plumbing,4,2,0.89,0,Medium,0.79
19687,1,Country_12,French,Master,Logistics,9,4,0.32,0,Low,0.04
19688,8,Country_82,Dari,Secondary,Carpentry,25,2,0.46,0,High,0.11
19689,6,Country_95,French,Master,Logistics,8,4,0.54,0,Medium,0.65
19690,7,Country_59,French,Primary,Teaching,15,2,0.38,1,Medium,0.46
19691,4,Country_5,Dari,Secondary,Plumbing,5,5,0.52,0,High,0.1
19692,7,Country_27,Urdu,None,Carpentry,5,1,0.87,0,High,0.79
19693,1,Country_85,Dari,Primary,Logistics,21,2,0.59,0,High,0.81
19694,2,Country_23,Spanish,Bachelor,Agriculture,0,3,0.29,1,High,0.06
19695,6,Country_73,French,Master,Engineering,20,3,0.81,0,High,0.53
19696,1,Country_49,Urdu,Primary,Plumbing,10,5,0.16,1,Medium,0.18
19697,3,Country_108,Dari,Secondary,Carpentry,22,5,0.01,1,Medium,0.54
19698,7,Country_48,Swahili,None,Engineering,3,5,0.32,1,High,0.49
19699,2,Country_119,Arabic,None,Carpentry,18,4,0.5,0,Low,0.25
19700,4,Country_4,French,Primary,Retail,2,4,0.54,1,Low,0.79
19701,7,Country_6,French,Master,Teaching,20,5,0.43,1,Low,0.98
19702,7,Country_6,French,Primary,Plumbing,13,1,0.35,1,Medium,0.48
19703,6,Country_96,Urdu,None,IT,24,5,0.01,0,Low,0.69
19704,8,Country_63,Dari,None,Construction,22,1,0.85,0,Low,0.42
19705,3,Country_27,Urdu,Secondary,Engineering,2,1,0.94,1,High,0.3
19706,2,Country_40,Spanish,Secondary,Logistics,16,2,0.53,0,Low,0.38
19707,7,Country_63,French,Primary,Agriculture,23,1,0.83,0,Low,0.94
19708,8,Country_5,Arabic,Bachelor,Retail,17,2,0.51,1,High,0.75
19709,1,Country_38,Swahili,Secondary,Construction,18,1,0.55,1,High,0.38
19710,7,Country_14,Urdu,Master,Healthcare,0,4,0.75,1,High,0.06
19711,4,Country_6,Arabic,Primary,Teaching,0,1,0.46,0,Low,0.05
19712,7,Country_85,Arabic,Primary,Agriculture,20,2,0.97,0,Medium,0.66
19713,8,Country_33,Dari,Bachelor,Agriculture,8,5,0.31,0,Low,0.82
19714,4,Country_54,Swahili,Primary,Plumbing,9,1,0.48,1,Low,0.11
19715,5,Country_16,Spanish,None,Plumbing,7,5,0.94,0,Medium,0.24
19716,2,Country_33,French,None,Construction,16,1,0.79,1,Low,0.86
19717,4,Country_99,Arabic,Bachelor,Engineering,24,4,0.33,1,Medium,0.92
19718,5,Country_90,Spanish,Bachelor,Agriculture,3,5,0.45,1,Medium,0.46
19719,3,Country_114,Arabic,None,Plumbing,8,3,0.81,1,Low,1.0
19720,4,Country_89,Spanish,None,Teaching,8,5,0.98,0,Low,0.51
19721,4,Country_28,Urdu,Bachelor,Engineering,17,5,0.54,0,Medium,0.47
19722,5,Country_103,Spanish,Secondary,Carpentry,20,3,0.63,0,High,0.42
19723,6,Country_6,Urdu,Master,Healthcare,14,3,0.64,0,Low,0.95
19724,1,Country_107,Dari,Master,Teaching,18,2,0.19,1,Low,0.02
19725,5,Country_11,Urdu,Secondary,Plumbing,23,2,0.9,0,Low,0.54
19726,6,Country_59,Dari,Primary,Teaching,0,4,0.11,0,Low,0.93
19727,5,Country_27,French,Secondary,Agriculture,8,4,0.46,0,High,0.64
19728,5,Country_25,Arabic,None,IT,9,4,0.73,0,High,0.35
19729,5,Country_116,Swahili,Primary,Agriculture,11,4,0.21,1,Medium,0.62
19730,5,Country_64,Arabic,Master,Engineering,1,1,0.64,1,Low,1.0
19731,5,Country_81,Urdu,None,Teaching,11,4,0.44,0,Low,0.99
19732,6,Country_16,Dari,Master,Teaching,15,3,0.79,1,Low,0.84
19733,2,Country_74,Arabic,Bachelor,Carpentry,16,5,0.02,1,Medium,0.78
19734,4,Country_3,Swahili,Master,Carpentry,22,5,0.74,1,Medium,0.97
19735,6,Country_117,Urdu,Bachelor,Plumbing,20,1,0.78,0,Medium,0.85
19736,3,Country_67,Urdu,Master,Agriculture,25,5,0.64,1,Medium,0.98
19737,6,Country_15,Arabic,Secondary,IT,18,1,0.5,0,Medium,0.66
19738,8,Country_90,Spanish,Bachelor,Plumbing,24,4,0.64,0,Low,0.45
19739,4,Country_97,Spanish,None,Plumbing,4,3,0.4,0,Low,0.88
19740,7,Country_93,French,Master,Plumbing,1,3,0.25,1,High,0.04
19741,6,Country_104,Swahili,Primary,Carpentry,9,1,0.02,0,Low,0.9
19742,2,Country_38,Dari,Bachelor,Retail,6,5,0.05,0,High,0.94
19743,3,Country_28,English,Secondary,Engineering,0,2,0.52,0,Medium,0.78
19744,4,Country_6,Swahili,Bachelor,Retail,7,5,0.63,1,High,0.53
19745,3,Country_67,English,None,Agriculture,17,3,0.3,0,High,0.41
19746,6,Country_31,Swahili,Primary,Construction,18,5,0.89,0,High,0.14
19747,6,Country_39,Dari,None,Retail,15,5,0.48,0,Medium,0.74
19748,2,Country_13,Spanish,Master,Agriculture,19,2,0.85,1,Low,0.25
19749,1,Country_87,Spanish,Master,Carpentry,12,2,0.76,0,High,0.67
19750,4,Country_70,Swahili,Master,Engineering,6,5,0.92,1,Low,0.94
19751,8,Country_87,Dari,Master,Retail,19,5,0.51,0,Low,0.11
19752,3,Country_81,Arabic,Bachelor,IT,22,3,0.88,0,High,0.91
19753,6,Country_67,Arabic,Bachelor,Healthcare,3,5,0.21,0,Low,0.54
19754,8,Country_95,Arabic,None,Healthcare,20,5,0.49,0,Low,1.0
19755,7,Country_83,Spanish,Primary,Construction,23,1,0.14,0,Medium,0.83
19756,5,Country_101,Arabic,Secondary,Logistics,18,2,0.63,1,High,0.5
19757,8,Country_6,Spanish,Bachelor,Healthcare,12,2,0.67,0,Medium,0.56
19758,1,Country_43,French,Primary,Teaching,6,2,0.96,0,Low,0.91
19759,5,Country_19,Urdu,Primary,Carpentry,24,5,1.0,1,Medium,0.95
19760,7,Country_7,Dari,Bachelor,Agriculture,4,3,0.27,1,Medium,0.85
19761,2,Country_35,Swahili,Master,Construction,2,3,0.2,0,High,0.82
19762,1,Country_30,Dari,None,Agriculture,10,3,0.63,0,Medium,0.73
19763,3,Country_96,Dari,Secondary,IT,12,1,0.36,1,Medium,0.81
19764,4,Country_73,Urdu,None,Teaching,12,2,0.25,1,Medium,0.65
19765,1,Country_93,Swahili,None,Agriculture,0,5,0.86,0,Medium,0.37
19766,4,Country_66,Urdu,Primary,Carpentry,24,5,0.54,1,High,0.63
19767,1,Country_79,Spanish,Master,Logistics,12,1,0.47,1,Medium,0.97
19768,2,Country_14,Spanish,Secondary,Agriculture,7,2,0.72,1,Low,0.01
19769,6,Country_34,Spanish,Master,Agriculture,4,5,0.27,0,Low,0.71
19770,8,Country_91,Arabic,Master,Agriculture,8,4,0.04,0,Medium,0.51
19771,8,Country_11,Arabic,Primary,IT,11,2,0.67,1,Medium,0.31
19772,1,Country_108,Swahili,Primary,Agriculture,7,4,0.15,1,High,0.09
19773,5,Country_33,Dari,Primary,Construction,1,1,0.24,0,Low,0.9
19774,1,Country_58,Spanish,Primary,IT,22,3,0.32,1,Medium,0.99
19775,3,Country_74,Dari,Secondary,Carpentry,21,1,0.45,0,Medium,0.68
19776,6,Country_68,Swahili,Master,Agriculture,7,4,0.57,0,High,0.93
19777,8,Country_50,Swahili,Bachelor,Construction,12,3,0.84,0,Low,0.05
19778,1,Country_76,English,Secondary,Healthcare,22,3,0.5,0,Low,0.72
19779,3,Country_3,Urdu,Bachelor,Logistics,20,4,0.83,1,Low,0.74
19780,8,Country_46,English,Secondary,Retail,10,5,0.79,1,Low,0.01
19781,8,Country_80,French,Bachelor,Carpentry,23,1,0.64,0,Medium,0.21
19782,5,Country_50,Spanish,Master,Logistics,15,2,0.29,0,Low,0.14
19783,6,Country_46,Swahili,Bachelor,Logistics,14,1,0.05,1,Low,0.05
19784,1,Country_29,English,Secondary,Retail,22,1,0.32,0,Low,0.77
19785,6,Country_74,French,Bachelor,Healthcare,3,3,0.26,1,Medium,0.11
19786,1,Country_88,Urdu,Secondary,Logistics,6,4,0.53,0,High,0.07
19787,1,Country_64,French,None,Agriculture,6,5,0.56,1,Medium,0.07
19788,7,Country_70,Swahili,Bachelor,Retail,14,3,0.62,1,Low,0.24
19789,6,Country_97,French,Bachelor,Plumbing,15,4,0.62,1,High,0.18
19790,2,Country_54,Spanish,Master,Retail,16,4,0.35,1,High,0.19
19791,3,Country_106,Swahili,Primary,Teaching,25,5,0.4,0,Medium,0.92
19792,8,Country_39,French,Secondary,Engineering,21,4,0.93,0,Medium,0.28
19793,3,Country_113,English,None,Engineering,11,5,0.56,0,High,0.47
19794,7,Country_48,Arabic,Primary,Agriculture,5,4,0.76,0,High,0.38
19795,8,Country_94,Dari,Bachelor,Agriculture,22,3,0.21,0,Low,0.67
19796,8,Country_87,Urdu,Secondary,Logistics,14,4,0.24,1,Medium,0.7
19797,8,Country_98,English,Master,Teaching,23,5,0.25,0,High,0.88
19798,8,Country_87,Arabic,None,Carpentry,24,5,0.44,1,Low,0.0
19799,8,Country_27,Arabic,Secondary,Logistics,7,1,0.47,0,High,0.9
19800,2,Country_57,Dari,Master,Construction,25,4,0.14,0,Medium,0.76
19801,5,Country_74,English,None,Carpentry,4,5,0.54,0,High,0.63
19802,1,Country_65,English,Secondary,Retail,8,1,0.05,0,Low,0.4
19803,3,Country_51,Arabic,Primary,Carpentry,6,1,0.42,0,Medium,0.15
19804,6,Country_86,Arabic,Primary,Retail,8,1,0.27,1,Medium,0.75
19805,4,Country_42,Dari,Bachelor,Engineering,24,2,0.67,1,Low,0.18
19806,2,Country_24,Spanish,Secondary,Engineering,15,2,0.96,0,Medium,0.69
19807,8,Country_74,English,Bachelor,Agriculture,15,4,0.18,1,High,0.81
19808,6,Country_13,Spanish,Bachelor,Construction,23,3,0.5,1,Low,0.9
19809,2,Country_102,Swahili,Primary,Construction,25,1,0.87,1,Low,0.52
19810,4,Country_35,Spanish,Bachelor,Carpentry,8,5,0.16,0,High,0.83
19811,6,Country_50,Arabic,None,Logistics,13,5,0.43,0,Low,0.04
19812,1,Country_66,Arabic,Bachelor,IT,11,1,0.13,1,Medium,0.12
19813,2,Country_16,Urdu,Secondary,Logistics,20,5,0.3,1,Low,0.71
19814,6,Country_57,English,Master,Plumbing,12,5,0.5,0,Medium,0.79
19815,1,Country_110,Swahili,Primary,Healthcare,0,2,0.54,1,Medium,0.62
19816,4,Country_15,Arabic,Primary,Teaching,14,5,0.17,0,High,0.19
19817,8,Country_11,Urdu,Primary,Construction,5,3,0.59,0,Medium,0.47
19818,8,Country_77,Spanish,Master,Carpentry,16,5,0.75,0,High,0.94
19819,8,Country_60,Urdu,Master,Retail,8,4,0.66,1,High,0.27
19820,1,Country_46,Dari,Master,Plumbing,11,5,0.24,0,High,0.04
19821,7,Country_29,Swahili,Secondary,Plumbing,12,1,0.95,0,Medium,0.83
19822,7,Country_68,French,Primary,Plumbing,2,3,0.16,1,Medium,0.16
19823,7,Country_30,Spanish,Bachelor,IT,4,5,0.8,0,Medium,0.27
19824,3,Country_82,Swahili,Secondary,Carpentry,14,4,0.08,1,Low,0.22
19825,6,Country_61,Swahili,Master,IT,2,2,0.68,0,Medium,0.4
19826,2,Country_58,French,Bachelor,Logistics,6,4,0.98,1,High,0.27
19827,3,Country_15,English,Master,Engineering,3,5,0.19,0,Low,0.01
19828,6,Country_59,Urdu,None,Teaching,24,1,0.23,1,Medium,0.66
19829,2,Country_30,Urdu,Primary,Logistics,13,3,0.37,0,Medium,0.28
19830,8,Country_80,Urdu,None,Plumbing,8,5,0.22,0,High,0.59
19831,3,Country_93,Urdu,Bachelor,Carpentry,17,2,0.29,1,Medium,0.33
19832,7,Country_24,French,None,Healthcare,4,3,0.25,1,Medium,0.85
19833,7,Country_112,French,Master,IT,0,2,0.61,1,High,0.67
19834,7,Country_109,Dari,None,Logistics,7,3,0.38,0,Low,0.21
19835,3,Country_24,Swahili,Secondary,Healthcare,20,1,0.15,0,High,0.75
19836,8,Country_15,English,Secondary,Construction,12,2,0.81,0,Low,0.02
19837,7,Country_49,English,Master,Teaching,9,4,0.95,1,Low,0.72
19838,6,Country_61,Arabic,Bachelor,Carpentry,1,3,0.4,0,High,0.26
19839,6,Country_44,Urdu,Master,Agriculture,23,1,0.63,0,High,0.39
19840,2,Country_16,Dari,None,Construction,17,1,0.31,0,Low,0.25
19841,4,Country_11,Dari,Secondary,Plumbing,18,3,0.2,1,Medium,0.86
19842,5,Country_54,French,Primary,Retail,5,3,0.86,0,High,0.83
19843,2,Country_24,Spanish,Master,Agriculture,0,3,0.73,1,Low,0.18
19844,6,Country_10,Dari,Bachelor,Construction,9,1,0.62,1,Low,0.62
19845,5,Country_30,French,Bachelor,Retail,24,2,0.02,0,Medium,1.0
19846,5,Country_116,English,Master,Construction,13,1,0.77,0,High,0.16
19847,8,Country_63,Urdu,Bachelor,Healthcare,2,3,0.95,0,Medium,0.22
19848,7,Country_3,Spanish,Master,Plumbing,24,3,0.18,1,Low,0.5
19849,8,Country_96,French,Secondary,Teaching,12,5,0.64,1,High,0.31
19850,3,Country_117,French,None,Plumbing,24,5,0.8,0,Low,0.51
19851,1,Country_15,Dari,Master,Teaching,19,4,0.81,0,High,0.45
19852,3,Country_66,Dari,Secondary,Agriculture,16,2,0.08,1,High,0.59
19853,3,Country_58,Swahili,Master,Engineering,14,4,0.8,0,High,0.9
19854,8,Country_118,Arabic,None,Plumbing,4,4,0.19,1,Low,0.95
19855,7,Country_64,English,Master,Engineering,9,3,0.05,0,Low,0.43
19856,2,Country_107,Arabic,Secondary,Retail,7,3,0.43,1,High,0.22
19857,1,Country_5,English,Primary,Retail,9,1,0.69,1,High,0.55
19858,8,Country_100,Arabic,None,Engineering,3,3,0.92,0,Low,0.27
19859,8,Country_89,French,Primary,Logistics,19,5,0.25,1,Low,0.5
19860,3,Country_83,Swahili,Bachelor,Carpentry,3,5,0.12,0,Medium,0.58
19861,2,Country_47,Urdu,None,Logistics,0,3,0.01,0,High,0.19
19862,1,Country_111,Urdu,Secondary,Logistics,17,1,0.49,1,Medium,0.93
19863,8,Country_114,French,Bachelor,Engineering,17,4,0.62,0,High,0.57
19864,7,Country_88,Dari,Bachelor,Plumbing,25,4,0.96,1,Low,0.36
19865,3,Country_41,French,Secondary,Retail,1,4,0.55,1,Medium,0.07
19866,8,Country_32,French,Primary,Healthcare,22,2,0.36,1,High,0.39
19867,7,Country_40,Dari,Bachelor,Plumbing,23,5,0.5,1,High,0.9
19868,1,Country_104,Urdu,Master,Teaching,22,4,0.49,1,Low,0.08
19869,7,Country_39,French,Secondary,Teaching,15,4,0.09,0,Low,0.68
19870,1,Country_118,English,Master,Carpentry,21,5,0.16,1,Low,0.56
19871,4,Country_106,Swahili,None,Teaching,1,2,0.88,1,Medium,0.05
19872,6,Country_75,French,Primary,Healthcare,20,3,0.01,1,Medium,0.38
19873,2,Country_104,Dari,None,Healthcare,22,5,0.12,1,High,0.85
19874,3,Country_79,Spanish,Master,Healthcare,13,1,0.81,0,High,0.34
19875,5,Country_29,Urdu,Secondary,Logistics,15,5,0.79,1,Medium,0.06
19876,4,Country_30,Dari,Bachelor,Carpentry,18,1,0.31,1,High,0.03
19877,7,Country_72,Dari,Master,Engineering,5,5,0.61,0,High,0.26
19878,6,Country_76,Urdu,Secondary,Teaching,8,5,0.41,0,High,0.94
19879,8,Country_14,Spanish,Bachelor,Plumbing,11,1,0.14,0,Low,0.08
19880,3,Country_98,Swahili,Master,Agriculture,20,4,0.97,0,Low,1.0
19881,5,Country_25,French,Primary,IT,7,4,0.18,1,High,0.72
19882,5,Country_97,Swahili,Bachelor,IT,4,1,0.47,0,Low,0.54
19883,3,Country_94,English,Bachelor,Teaching,17,3,0.15,0,High,0.93
19884,5,Country_113,Spanish,Master,Engineering,23,1,0.78,0,Low,0.17
19885,7,Country_108,Spanish,None,IT,23,1,0.21,0,Low,0.49
19886,8,Country_86,Arabic,Bachelor,Engineering,12,5,0.57,1,Medium,0.83
19887,3,Country_90,French,Bachelor,Healthcare,1,5,0.99,1,High,0.03
19888,7,Country_106,French,Master,Teaching,1,2,0.14,1,Low,0.31
19889,3,Country_101,Arabic,Bachelor,Engineering,17,4,0.27,0,High,0.9
19890,4,Country_75,English,Bachelor,Engineering,11,4,0.31,0,High,0.64
19891,1,Country_47,Arabic,Master,Carpentry,7,3,0.27,0,Medium,0.71
19892,2,Country_42,Dari,Master,Retail,25,3,0.89,1,High,0.5
19893,6,Country_52,Spanish,Bachelor,Construction,10,5,0.92,0,Low,0.63
19894,6,Country_108,Dari,None,Healthcare,3,2,0.35,0,Low,0.08
19895,6,Country_49,Dari,None,Construction,6,4,0.09,0,Medium,0.8
19896,6,Country_53,Dari,Master,IT,4,1,0.87,1,Medium,0.7
19897,8,Country_109,Spanish,None,Plumbing,1,5,0.25,1,High,0.45
19898,3,Country_18,Arabic,Bachelor,Carpentry,6,1,0.6,0,Low,0.72
19899,1,Country_77,Swahili,Primary,Healthcare,3,2,0.25,1,High,0.88
19900,2,Country_71,English,Secondary,Construction,21,1,0.42,1,Low,0.78
19901,6,Country_66,Swahili,None,Logistics,25,4,0.17,1,Low,0.96
19902,7,Country_13,French,None,Plumbing,18,2,0.2,0,Medium,0.5
19903,5,Country_114,Dari,Secondary,Retail,15,3,0.81,1,Low,0.59
19904,7,Country_119,French,None,IT,12,1,0.84,0,High,0.28
